"S45"	"S46"	"S47"	"S48"	"S49"	"S50"	"S51"	"S52"	"S53"	"S55"	"S56"	"S57"	"S58"	"S59"	"S60"	"S61"	"S62"	"S63"	"S64"	"S65"	"S66"	"S67"	"S68"	"S69"	"S70"	"S71"	"S72"	"S73"	"S75"	"S76"	"S77"	"S78"	"S79"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S21"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S29"	"S30"	"S31"	"S32"	"S33"	"S34"	"S35"	"S36"	"S37"	"S38"	"S39"	"S40"	"S41"	"S42"	"S43"	"S44"	"S80"	"S81"	"S83"	"S84"	"S85"	"S86"	"S87"	"S88"	"S89"	"S90"	"S91"	"S92"	"S93"	"S95"	"S96"	"S97"	"S98"	"S100"	"S94"	"S99"
"SELE"	-0.187319587628866	-0.449319587628866	-0.313319587628866	-0.375319587628866	-0.108319587628866	-0.099319587628866	-0.237319587628866	0.040680412371134	-0.305319587628866	-0.288319587628866	0.264680412371134	0.116680412371134	-0.202319587628866	-0.287319587628866	0.046680412371134	0.047680412371134	-0.138319587628866	0.160680412371134	0.365680412371134	0.186680412371134	-0.046319587628866	-0.017319587628866	0.347680412371134	-0.237319587628866	0.184680412371134	-0.196319587628866	-0.271319587628866	0.00368041237113402	0.265680412371134	0.179680412371134	0.098680412371134	-0.335319587628866	-0.261319587628866	0.082680412371134	-0.236319587628866	-0.417319587628866	-0.271319587628866	-0.259319587628866	-0.084319587628866	0.239680412371134	-0.020319587628866	-0.202319587628866	-0.654319587628866	-0.054319587628866	0.211680412371134	-0.456319587628866	0.069680412371134	-0.124319587628866	-0.117319587628866	-0.130319587628866	0.411680412371134	-0.086319587628866	-0.077319587628866	-0.409319587628866	0.118680412371134	0.135680412371134	0.967680412371134	-0.048319587628866	-0.079319587628866	0.040680412371134	-0.053319587628866	-0.00331958762886598	-0.070319587628866	-0.217319587628866	-0.363319587628866	0.276680412371134	-0.271319587628866	-0.064319587628866	0.077680412371134	-0.256319587628866	0.347680412371134	-0.101319587628866	0.010680412371134	-0.329319587628866	0.577680412371134	-0.00631958762886598	-0.00931958762886598	-0.198319587628866	0.470680412371134	0.331680412371134	1.24068041237113	-0.281319587628866	-0.077319587628866	0.144680412371134	0.236680412371134	0.197680412371134	0.413680412371134	0.185680412371134	0.786680412371134	-0.126319587628866	-0.386319587628866	-0.037319587628866	0.351680412371134	0.508680412371134	0.092680412371134	0.027680412371134	0.071680412371134
"SELL"	0.234721649484536	-0.145278350515464	-0.183278350515464	-0.222278350515464	-0.160278350515464	-0.227278350515464	-0.178278350515464	0.224721649484536	-0.402278350515464	-0.477278350515464	0.594721649484536	0.452721649484536	-0.212278350515464	-0.173278350515464	-0.183278350515464	-0.139278350515464	-0.177278350515464	0.348721649484536	0.574721649484536	0.300721649484536	0.0227216494845361	0.377721649484536	0.307721649484536	-0.273278350515464	-0.0722783505154639	0.0987216494845361	-0.210278350515464	-0.124278350515464	0.320721649484536	-0.189278350515464	0.174721649484536	-0.280278350515464	-0.152278350515464	-0.208278350515464	-0.577278350515464	0.0347216494845361	0.209721649484536	0.0207216494845361	-0.162278350515464	-0.103278350515464	0.132721649484536	0.00872164948453608	-0.320278350515464	0.233721649484536	0.117721649484536	-0.253278350515464	-0.203278350515464	-0.315278350515464	0.132721649484536	-0.196278350515464	0.145721649484536	-0.123278350515464	0.198721649484536	-0.306278350515464	0.00672164948453608	-0.139278350515464	0.182721649484536	0.355721649484536	-0.113278350515464	-0.280278350515464	0.0157216494845361	-0.159278350515464	-0.210278350515464	0.141721649484536	0.140721649484536	-0.210278350515464	0.169721649484536	-0.0602783505154639	0.0507216494845361	-0.192278350515464	-0.211278350515464	-0.333278350515464	-0.0772783505154639	-0.174278350515464	-0.283278350515464	0.179721649484536	-0.208278350515464	0.0757216494845361	0.454721649484536	0.519721649484536	0.177721649484536	-0.136278350515464	0.294721649484536	0.469721649484536	0.0627216494845361	0.329721649484536	0.250721649484536	0.105721649484536	0.0147216494845361	-0.476278350515464	-0.426278350515464	0.0197216494845361	0.658721649484536	0.519721649484536	-0.0622783505154639	0.0557216494845361	0.184721649484536
"SEMA3C"	-0.523762886597938	0.289237113402062	-0.479762886597938	0.0392371134020618	0.788237113402062	-0.0367628865979381	0.412237113402062	0.0882371134020619	0.0252371134020619	0.0732371134020619	0.250237113402062	-0.412762886597938	0.349237113402062	0.479237113402062	0.208237113402062	-0.0827628865979382	0.0152371134020619	0.0172371134020619	-0.00576288659793814	-0.0177628865979381	-0.150762886597938	-0.516762886597938	-0.270762886597938	-0.0497628865979381	0.190237113402062	-0.490762886597938	-0.129762886597938	0.155237113402062	-0.0237628865979382	-0.124762886597938	0.509237113402062	-0.439762886597938	0.385237113402062	0.0642371134020619	0.604237113402062	0.00823711340206185	-0.261762886597938	0.111237113402062	0.0212371134020619	0.0612371134020619	-0.473762886597938	-0.108762886597938	0.167237113402062	0.394237113402062	-0.332762886597938	-0.177762886597938	0.0272371134020619	0.370237113402062	0.303237113402062	0.111237113402062	0.423237113402062	0.156237113402062	0.0302371134020619	0.245237113402062	0.0542371134020619	0.362237113402062	-0.423762886597938	-0.0477628865979381	0.495237113402062	0.361237113402062	0.539237113402062	-0.0567628865979381	0.0862371134020619	0.412237113402062	0.230237113402062	0.190237113402062	-0.114762886597938	-0.398762886597938	0.0532371134020619	-0.632762886597938	0.385237113402062	0.614237113402062	0.0562371134020619	0.0622371134020619	0.169237113402062	0.157237113402062	-0.397762886597938	-0.424762886597938	-0.668762886597938	-0.157762886597938	-0.283762886597938	-0.329762886597938	0.161237113402062	0.00923711340206185	-0.559762886597938	-0.564762886597938	-0.384762886597938	-0.522762886597938	-0.301762886597938	-0.0147628865979381	0.223237113402062	-0.622762886597938	0.0182371134020619	0.201237113402062	-0.352762886597938	-0.0867628865979382	0.243237113402062
"SEPHS1"	0.0400309278350515	0.0280309278350515	0.0330309278350516	0.0170309278350516	-0.0639690721649485	0.275030927835052	-0.126969072164948	0.846030927835052	-0.0439690721649485	-0.133969072164948	-0.112969072164948	0.334030927835052	0.0130309278350515	-0.168969072164948	-0.121969072164948	-0.0899690721649485	-0.140969072164948	-0.00396907216494845	-0.0569690721649485	0.133030927835052	-0.120969072164948	-0.0439690721649485	-0.0919690721649485	-0.144969072164948	-0.000969072164948452	0.174030927835052	-0.292969072164948	-0.180969072164948	-0.0189690721649485	-0.0389690721649485	-0.0659690721649485	-0.233969072164948	-0.110969072164948	-0.191969072164948	-0.138969072164948	-0.0179690721649485	0.0950309278350515	-0.411969072164948	-0.154969072164948	-0.0419690721649485	0.0200309278350516	-0.0999690721649485	-0.0479690721649485	-0.225969072164948	0.00903092783505154	0.0330309278350516	0.0660309278350515	0.113030927835052	-0.203969072164948	-0.0559690721649485	-0.0709690721649485	-0.0869690721649485	0.156030927835052	-0.0279690721649485	-0.0959690721649485	-0.0269690721649485	0.239030927835052	-0.0409690721649485	-0.111969072164948	-0.0849690721649485	0.0170309278350516	0.125030927835052	-0.0199690721649485	-0.190969072164948	-0.196969072164948	0.121030927835052	0.195030927835052	0.286030927835052	0.225030927835052	0.285030927835052	0.124030927835052	-0.197969072164948	-0.0809690721649484	-0.121969072164948	0.247030927835052	0.204030927835052	0.296030927835052	0.00303092783505154	0.144030927835052	-0.114969072164948	0.0190309278350516	0.0120309278350515	0.279030927835052	-0.00996907216494845	0.0850309278350516	-0.206969072164948	0.150030927835052	0.206030927835052	-0.193969072164948	0.279030927835052	-0.0239690721649485	0.137030927835052	0.0570309278350515	0.135030927835052	-0.00396907216494845	-0.141969072164948	-0.202969072164948
"SEPP1"	-0.0916185567010309	0.0453814432989691	-0.0906185567010309	-0.0116185567010309	0.100381443298969	-0.0886185567010309	0.255381443298969	0.179381443298969	-0.108618556701031	-0.144618556701031	0.603381443298969	0.241381443298969	0.0563814432989691	-0.276618556701031	-0.00761855670103093	-0.184618556701031	-0.0586185567010309	0.439381443298969	-0.0236185567010309	-0.197618556701031	-0.122618556701031	-0.183618556701031	0.287381443298969	-0.171618556701031	0.0943814432989691	-0.283618556701031	0.115381443298969	0.598381443298969	0.0353814432989691	0.0333814432989691	0.0463814432989691	-0.224618556701031	-0.151618556701031	0.325381443298969	0.0503814432989691	0.105381443298969	0.458381443298969	-0.183618556701031	0.188381443298969	0.167381443298969	-0.304618556701031	0.0133814432989691	-0.0746185567010309	0.139381443298969	-0.198618556701031	-0.220618556701031	-0.0156185567010309	-0.153618556701031	-0.106618556701031	-0.0456185567010309	0.121381443298969	0.134381443298969	-0.546618556701031	-0.0716185567010309	0.256381443298969	0.335381443298969	-0.374618556701031	0.387381443298969	0.103381443298969	0.269381443298969	0.626381443298969	0.138381443298969	0.441381443298969	-0.0326185567010309	0.176381443298969	0.215381443298969	0.146381443298969	0.246381443298969	0.348381443298969	-0.628618556701031	0.383381443298969	-0.0866185567010309	-0.330618556701031	0.0113814432989691	0.202381443298969	0.0223814432989691	-0.537618556701031	0.00938144329896907	-0.238618556701031	0.136381443298969	-0.798618556701031	-1.11661855670103	0.0903814432989691	-0.100618556701031	-0.693618556701031	0.120381443298969	-0.661618556701031	-0.269618556701031	-0.137618556701031	0.00938144329896907	0.349381443298969	-0.359618556701031	0.456381443298969	0.232381443298969	-0.517618556701031	0.298381443298969	0.380381443298969
"SERPINA1"	0.345886597938144	-0.252113402061856	-0.288113402061856	0.116886597938144	-0.202113402061856	-0.292113402061856	0.493886597938144	0.0878865979381443	-0.298113402061856	1.26988659793814	0.194886597938144	-0.0821134020618557	-0.556113402061856	-0.0591134020618557	0.259886597938144	0.577886597938144	-0.0391134020618557	-0.306113402061856	-0.111113402061856	-0.0381134020618557	1.09188659793814	-0.0391134020618557	0.246886597938144	-0.198113402061856	1.01488659793814	-0.195113402061856	-0.0281134020618557	-0.525113402061856	-0.116113402061856	0.703886597938144	-0.292113402061856	1.05388659793814	0.0138865979381443	-0.455113402061856	-0.268113402061856	-0.136113402061856	-0.134113402061856	-0.0831134020618557	-0.248113402061856	-0.406113402061856	0.127886597938144	-0.272113402061856	0.613886597938144	-0.0671134020618556	0.0708865979381443	0.168886597938144	-0.203113402061856	-0.0861134020618557	-0.328113402061856	-0.0291134020618557	-0.0191134020618557	-0.291113402061856	0.134886597938144	-0.172113402061856	0.0638865979381443	-0.518113402061856	0.0858865979381443	0.536886597938144	-0.432113402061856	0.173886597938144	-0.0801134020618557	-0.0961134020618557	-0.0691134020618556	-0.0591134020618557	-0.0741134020618557	0.0488865979381443	0.454886597938144	-0.0781134020618557	-0.238113402061856	-0.321113402061856	-0.0681134020618556	0.556886597938144	-0.0601134020618557	-0.240113402061856	0.139886597938144	0.0348865979381443	-0.166113402061856	-0.169113402061856	-0.0621134020618556	-0.134113402061856	0.545886597938144	-0.248113402061856	-0.151113402061856	-0.0281134020618557	-0.129113402061856	-0.221113402061856	-0.208113402061856	0.00788659793814434	0.241886597938144	0.0498865979381443	-0.311113402061856	-0.0681134020618556	0.0218865979381443	-0.286113402061856	0.0508865979381443	0.452886597938144	-0.422113402061856
"SERPINA3"	0.403278350515464	-0.226721649484536	-0.610721649484536	-0.267721649484536	-0.149721649484536	-0.547721649484536	-0.232721649484536	0.131278350515464	-0.990721649484536	0.810278350515464	-0.0807216494845361	-0.897721649484536	0.716278350515464	0.520278350515464	0.704278350515464	0.498278350515464	-0.284721649484536	-0.150721649484536	-0.865721649484536	-0.230721649484536	0.702278350515464	-0.0977216494845361	-0.584721649484536	-0.0527216494845361	0.747278350515464	-0.237721649484536	-0.676721649484536	-1.15972164948454	0.322278350515464	0.537278350515464	-0.959721649484536	0.0112783505154639	-0.807721649484536	-0.00572164948453607	0.541278350515464	0.214278350515464	-0.290721649484536	0.385278350515464	0.937278350515464	0.331278350515464	0.335278350515464	0.408278350515464	0.900278350515464	-0.516721649484536	-0.000721649484536069	0.160278350515464	-0.0637216494845361	-0.266721649484536	-0.0917216494845361	0.515278350515464	0.682278350515464	-0.494721649484536	-0.484721649484536	0.195278350515464	-0.0477216494845361	0.271278350515464	0.0382783505154639	1.05727835051546	0.522278350515464	0.490278350515464	0.0142783505154639	-0.118721649484536	0.202278350515464	0.168278350515464	-0.0247216494845361	0.704278350515464	0.360278350515464	-0.0697216494845361	-0.0767216494845361	-0.609721649484536	-0.00772164948453608	0.523278350515464	0.0572783505154639	-0.275721649484536	0.149278350515464	-0.216721649484536	0.207278350515464	-0.0277216494845361	-0.406721649484536	-0.217721649484536	0.630278350515464	-0.508721649484536	-0.753721649484536	-0.597721649484536	0.245278350515464	-0.283721649484536	0.0832783505154639	0.464278350515464	0.103278350515464	-1.26272164948454	0.00927835051546391	-0.241721649484536	0.000278350515463932	-0.679721649484536	0.0502783505154639	0.385278350515464	0.308278350515464
"SERPINA5"	0.42690206185567	-0.19159793814433	-0.0800979381443299	-0.33559793814433	0.10140206185567	-0.44409793814433	-0.12659793814433	0.16190206185567	-0.73809793814433	0.78390206185567	0.26290206185567	-0.51509793814433	0.76790206185567	0.39640206185567	0.59240206185567	0.0249020618556701	-0.16409793814433	0.0644020618556701	-0.49059793814433	-0.53959793814433	0.34190206185567	-0.23159793814433	-0.25409793814433	0.22040206185567	0.21540206185567	-0.21109793814433	-0.49559793814433	-0.0545979381443299	-0.13609793814433	0.67690206185567	-0.55659793814433	0.37290206185567	-0.42309793814433	0.14640206185567	0.44740206185567	0.31240206185567	0.18390206185567	0.15540206185567	0.75590206185567	0.10840206185567	0.15240206185567	0.11990206185567	0.33440206185567	-0.54709793814433	-0.22009793814433	0.50190206185567	-0.28909793814433	0.0059020618556701	-0.29109793814433	0.22640206185567	0.45990206185567	-0.21959793814433	-0.41409793814433	0.0399020618556701	0.12690206185567	0.35440206185567	-0.16659793814433	1.04240206185567	-0.14359793814433	0.51890206185567	0.36440206185567	-9.7938144329901e-05	0.0629020618556701	0.0734020618556701	-0.32809793814433	0.71990206185567	1.09140206185567	-0.0975979381443299	-0.0545979381443299	-0.15559793814433	-0.36559793814433	0.22090206185567	0.0559020618556701	0.0704020618556701	-0.0755979381443299	-0.0580979381443299	-0.20609793814433	-0.26009793814433	-0.29259793814433	-0.21109793814433	-0.10909793814433	-0.29759793814433	-0.40659793814433	-0.37559793814433	-0.29059793814433	-0.23759793814433	-0.26409793814433	-0.0270979381443299	-0.22309793814433	-0.60009793814433	0.0444020618556701	-0.54709793814433	-0.22859793814433	-0.30759793814433	-0.30359793814433	0.14890206185567	0.34690206185567
"SERPINA6"	0.991690721649485	0.365690721649485	0.124690721649485	0.170690721649485	0.228690721649485	0.183690721649485	0.734690721649485	-0.236309278350515	0.0296907216494846	0.942690721649485	0.187690721649485	-0.291309278350515	-0.100309278350515	0.160690721649485	0.226690721649485	-0.0243092783505154	0.0256907216494845	0.0646907216494846	0.137690721649485	-0.354309278350515	0.633690721649485	-0.132309278350515	0.218690721649485	0.179690721649485	-0.105309278350515	-0.00830927835051543	0.0976907216494846	-0.171309278350515	0.0116907216494845	-0.0453092783505155	0.102690721649485	0.0296907216494846	0.189690721649485	-0.186309278350515	-0.0163092783505154	-0.200309278350515	-0.161309278350515	-0.0163092783505154	-0.271309278350515	-0.251309278350515	-0.268309278350515	-0.0133092783505154	-0.296309278350515	-0.230309278350515	-0.297309278350515	0.271690721649485	-0.113309278350515	0.0356907216494846	-0.267309278350515	-0.0483092783505155	-0.0103092783505154	-0.130309278350515	-0.251309278350515	-0.122309278350515	0.0246907216494845	0.0956907216494846	-0.0613092783505154	1.16769072164948	-0.208309278350515	0.0256907216494845	-0.233309278350515	0.0296907216494846	0.00269072164948458	0.141690721649485	0.168690721649485	0.729690721649485	1.48869072164948	-0.252309278350515	-0.274309278350515	-0.148309278350515	0.519690721649485	-0.224309278350515	-0.207309278350515	-0.380309278350515	-0.271309278350515	-0.212309278350515	-0.380309278350515	0.0956907216494846	-0.239309278350515	-0.228309278350515	-0.165309278350515	-0.343309278350515	-0.303309278350515	-0.505309278350515	-0.247309278350515	0.174690721649485	-0.238309278350515	-0.294309278350515	-0.207309278350515	-0.0573092783505154	-0.199309278350515	-0.153309278350515	-0.241309278350515	-0.282309278350515	-0.202309278350515	0.549690721649485	-0.178309278350515
"SERPINB5"	-0.11320618556701	-0.17420618556701	0.78179381443299	0.54779381443299	-0.25120618556701	0.99279381443299	-0.35120618556701	-0.0822061855670103	0.0887938144329897	-0.27920618556701	-0.0692061855670103	-0.17620618556701	-0.35120618556701	-0.29520618556701	-0.0332061855670103	-0.76420618556701	-0.18320618556701	-0.56120618556701	0.20479381443299	0.54579381443299	-0.70020618556701	0.76779381443299	-0.23520618556701	-0.23720618556701	0.25279381443299	-0.11020618556701	-0.41720618556701	1.26579381443299	1.09679381443299	-0.33320618556701	-0.23820618556701	-0.42120618556701	-0.55220618556701	-0.39720618556701	-0.26320618556701	0.10479381443299	-0.18820618556701	-0.52420618556701	-0.26920618556701	-0.14820618556701	0.22979381443299	0.42579381443299	0.0587938144329897	-0.0862061855670103	1.06179381443299	-0.29020618556701	0.51279381443299	0.29579381443299	-0.11320618556701	-0.0922061855670103	0.0137938144329897	-0.39120618556701	0.80579381443299	-0.15920618556701	-0.18420618556701	-0.0662061855670103	0.41579381443299	-0.65020618556701	-0.59620618556701	-0.32420618556701	0.42579381443299	0.31779381443299	-0.34220618556701	-0.43920618556701	-0.21720618556701	-0.73920618556701	-1.01320618556701	-0.43620618556701	-0.90920618556701	-0.52820618556701	-0.79720618556701	0.26779381443299	-0.33420618556701	-0.88220618556701	-0.89320618556701	-0.43020618556701	0.46279381443299	0.48179381443299	0.0807938144329897	0.37679381443299	0.45079381443299	0.39379381443299	-0.46120618556701	0.79879381443299	1.11279381443299	-0.18420618556701	0.0437938144329897	0.53979381443299	0.76879381443299	0.77679381443299	0.23179381443299	0.70879381443299	0.29079381443299	0.82979381443299	0.63879381443299	-0.18520618556701	-0.0032061855670103
"SERPINE1"	-0.0330412371134021	0.0524587628865979	0.156458762886598	-0.127541237113402	-0.0970412371134021	-0.00354123711340207	0.312458762886598	0.0804587628865979	0.445458762886598	-0.256541237113402	-0.294041237113402	-0.0360412371134021	-0.187541237113402	0.251458762886598	0.0139587628865979	-0.152541237113402	0.287958762886598	0.0849587628865979	-0.0170412371134021	-0.0420412371134021	-0.0520412371134021	0.321958762886598	0.379458762886598	0.543958762886598	-0.0515412371134021	0.116958762886598	0.0909587628865979	-0.500041237113402	0.0839587628865979	0.144958762886598	-0.249541237113402	-0.0825412371134021	-0.174541237113402	-0.0320412371134021	0.0234587628865979	-0.0830412371134021	-0.326041237113402	0.206458762886598	-0.136041237113402	-0.0405412371134021	-0.231541237113402	-0.0910412371134021	-0.0275412371134021	0.198458762886598	0.206458762886598	-0.153041237113402	-0.0855412371134021	0.0479587628865979	-0.126041237113402	0.255458762886598	-0.178041237113402	-0.0995412371134021	0.356458762886598	-0.141041237113402	-0.329541237113402	-0.379541237113402	0.357458762886598	0.583458762886598	-0.106541237113402	0.0269587628865979	-0.314041237113402	-0.125541237113402	-0.230541237113402	0.0109587628865979	0.225458762886598	0.00845876288659794	-0.354541237113402	0.128458762886598	-0.0620412371134021	-0.341541237113402	0.618458762886598	-0.142041237113402	-0.0560412371134021	-0.129541237113402	0.118458762886598	-0.0395412371134021	0.158458762886598	0.446958762886598	-0.0965412371134021	-0.194541237113402	-0.251541237113402	-0.169041237113402	-0.0665412371134021	0.0749587628865979	-0.175041237113402	-0.0150412371134021	-0.185541237113402	0.0694587628865979	0.527958762886598	0.0624587628865979	-0.0590412371134021	0.225458762886598	-0.155541237113402	-0.0125412371134021	0.0589587628865979	0.103958762886598	-0.369041237113402
"SERPINI1"	-0.172484536082474	0.132515463917526	0.0165154639175258	-0.261484536082474	0.0505154639175258	-0.208484536082474	-0.0764845360824742	0.504515463917526	-0.212484536082474	-0.368484536082474	-0.0384845360824742	-0.154484536082474	-0.221484536082474	0.188515463917526	0.121515463917526	0.668515463917526	-0.322484536082474	0.827515463917526	-0.107484536082474	-0.227484536082474	0.395515463917526	-0.0264845360824742	0.151515463917526	0.0355154639175258	0.148515463917526	-0.717484536082474	-0.0664845360824742	0.0465154639175258	-0.0914845360824743	0.190515463917526	0.840515463917526	0.794515463917526	0.495515463917526	0.387515463917526	0.0735154639175258	-0.126484536082474	0.0225154639175258	0.103515463917526	0.414515463917526	-0.252484536082474	1.06051546391753	0.0355154639175258	-0.251484536082474	-0.101484536082474	-0.0374845360824742	-0.289484536082474	-0.105484536082474	-0.270484536082474	-0.189484536082474	-0.612484536082474	-0.407484536082474	-0.295484536082474	-0.364484536082474	-0.0164845360824742	-0.348484536082474	0.433515463917526	-0.580484536082474	-0.278484536082474	-0.0924845360824743	-0.161484536082474	0.182515463917526	-0.200484536082474	-0.0264845360824742	-0.00048453608247423	0.350515463917526	0.192515463917526	0.313515463917526	0.271515463917526	-0.146484536082474	-0.477484536082474	0.162515463917526	-0.296484536082474	-0.101484536082474	1.05251546391753	-0.151484536082474	0.126515463917526	-0.406484536082474	-0.338484536082474	0.245515463917526	-0.100484536082474	-0.0734845360824742	-0.161484536082474	0.753515463917526	-0.305484536082474	-0.292484536082474	-0.315484536082474	-0.212484536082474	-0.418484536082474	-0.183484536082474	-0.405484536082474	0.00251546391752577	0.0765154639175258	-0.0474845360824742	-0.0454845360824742	0.151515463917526	0.346515463917526	0.395515463917526
"SF3B3"	-0.268030927835052	-0.240030927835052	-0.0420309278350516	-0.0980309278350515	0.243969072164948	0.329969072164948	-0.227030927835052	0.264969072164948	-0.0380309278350515	-0.264030927835051	0.198969072164948	-0.143030927835052	0.119969072164948	-0.0770309278350516	0.0269690721649485	0.0199690721649485	0.261969072164948	-0.0920309278350516	-0.133030927835052	0.206969072164948	0.309969072164948	-0.0530309278350515	0.0529690721649484	0.354969072164948	-0.0910309278350516	-0.00503092783505155	0.00696907216494845	-0.0650309278350515	0.198969072164948	-0.0970309278350515	-0.00803092783505155	0.177969072164948	0.283969072164948	-0.0380309278350515	-0.347030927835052	0.0629690721649485	-0.0270309278350515	-0.166030927835052	-0.0490309278350516	-0.0290309278350516	-0.0210309278350516	-0.0310309278350515	-0.0380309278350515	0.356969072164948	-3.09278350515488e-05	0.0979690721649484	0.00996907216494845	-0.0460309278350516	0.437969072164948	0.0509690721649484	-0.0360309278350515	0.109969072164948	0.00296907216494845	-0.156030927835052	0.0569690721649485	0.0649690721649484	0.199969072164948	-0.153030927835052	0.0159690721649485	-0.157030927835052	-0.0660309278350515	-0.228030927835052	-0.121030927835052	-0.226030927835052	-0.112030927835052	-0.296030927835052	-0.0810309278350515	-0.0210309278350516	-0.237030927835052	-0.604030927835052	-0.415030927835052	0.196969072164948	0.0969690721649484	0.214969072164948	-0.126030927835052	0.0919690721649484	-0.134030927835052	-0.144030927835052	0.0309690721649485	0.136969072164948	0.144969072164948	0.0299690721649485	0.0149690721649485	0.381969072164948	0.247969072164948	0.216969072164948	-0.629030927835052	0.0979690721649484	0.126969072164948	-0.128030927835052	0.0519690721649484	-0.145030927835052	0.276969072164948	-0.229030927835052	0.512969072164948	-0.187030927835052	-0.0340309278350515
"SFN"	0.175041237113402	-0.0459587628865979	-0.361958762886598	0.0960412371134021	-0.0179587628865979	0.0480412371134021	-0.281958762886598	0.289041237113402	0.0980412371134021	-0.0399587628865979	-0.289958762886598	-0.0199587628865979	0.00904123711340206	-0.236958762886598	0.0780412371134021	-0.151958762886598	-0.0209587628865979	-0.224958762886598	-0.0659587628865979	0.297041237113402	-0.0519587628865979	0.244041237113402	0.0120412371134021	-0.385958762886598	0.142041237113402	-0.149958762886598	-0.615958762886598	0.987041237113402	0.238041237113402	-0.714958762886598	0.205041237113402	0.0280412371134021	-0.154958762886598	-0.328958762886598	-0.181958762886598	0.137041237113402	-0.486958762886598	-0.183958762886598	0.0150412371134021	-0.111958762886598	0.327041237113402	0.204041237113402	-0.147958762886598	0.104041237113402	0.274041237113402	0.199041237113402	-0.141958762886598	0.0810412371134021	0.00804123711340206	-0.0699587628865979	-0.0769587628865979	-0.218958762886598	0.858041237113402	-0.107958762886598	-0.0249587628865979	-0.150958762886598	0.271041237113402	0.0790412371134021	-0.162958762886598	-0.287958762886598	0.108041237113402	0.0460412371134021	-0.120958762886598	-0.209958762886598	-0.138958762886598	-0.0859587628865979	-0.125958762886598	0.106041237113402	-0.591958762886598	0.415041237113402	-0.282958762886598	-0.356958762886598	-0.00695876288659793	-0.382958762886598	-0.0679587628865979	-0.296958762886598	-0.0489587628865979	0.0480412371134021	-0.000958762886597936	0.222041237113402	-0.139958762886598	0.168041237113402	-0.193958762886598	0.117041237113402	0.392041237113402	-0.166958762886598	0.304041237113402	0.521041237113402	0.559041237113402	0.283041237113402	0.0180412371134021	0.304041237113402	0.164041237113402	0.188041237113402	0.290041237113402	-0.00295876288659794	-0.0189587628865979
"SFRS3"	-0.0218041237113402	-0.16480412371134	0.0201958762886598	0.23919587628866	-0.0728041237113402	0.16719587628866	0.0451958762886598	0.0461958762886598	0.11619587628866	-0.0988041237113402	-0.18880412371134	0.12219587628866	0.35519587628866	-0.10480412371134	-0.16280412371134	-0.17180412371134	-0.14080412371134	0.30019587628866	-0.17080412371134	-0.0768041237113402	-0.12480412371134	0.49519587628866	-0.0618041237113402	-0.0768041237113402	-0.0878041237113402	0.0681958762886598	-0.000804123711340206	-0.0788041237113402	-0.10280412371134	-0.16480412371134	-0.00680412371134021	-0.19380412371134	-0.14380412371134	-0.19080412371134	0.0501958762886598	-0.0628041237113402	0.18619587628866	-0.11780412371134	0.23719587628866	0.0151958762886598	0.0111958762886598	0.00419587628865979	0.0881958762886598	-0.0518041237113402	0.35019587628866	0.18019587628866	0.40619587628866	-0.0778041237113402	0.22919587628866	0.28719587628866	-0.14780412371134	0.16119587628866	-0.0188041237113402	-0.000804123711340206	-0.16080412371134	0.21719587628866	0.0501958762886598	-0.0918041237113402	-0.11180412371134	-0.25380412371134	-0.25480412371134	-0.0978041237113402	-0.0568041237113402	-0.21280412371134	-0.23980412371134	-0.23480412371134	-0.10280412371134	-0.0728041237113402	0.16519587628866	-0.00580412371134021	-0.39780412371134	0.0501958762886598	-0.00380412371134021	-0.21980412371134	-0.20980412371134	-0.0818041237113402	0.26619587628866	0.17619587628866	0.11019587628866	0.16119587628866	-0.0708041237113402	-0.0858041237113402	-0.0208041237113402	-0.0148041237113402	0.21519587628866	-0.11880412371134	-0.0928041237113402	0.39219587628866	0.00119587628865979	-0.15180412371134	0.22119587628866	0.14719587628866	-0.0208041237113402	0.0561958762886598	0.10319587628866	-0.0578041237113402	0.0151958762886598
